class,tweet,toxic_words_found
0,"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.","['bitch', 'fag', 'faggot']"
0,RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!,"['bitch', 'nigga']"
0,RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;,['retard']
0,RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,"['fuck', 'fucking', 'nigger']"
0,RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,['trash']
0,RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,"['nigga', 'pussy']"
0,RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,['nigga']
0,RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;,['fag']
0,RT @HG_Shit: Mfs still in the same spot as 3yrs ago. Beefing with the same nighas. Sleeping with the same hoes. Eating from the same restau&#8230;,['shit']
0,RT @HeidiL_RN: Fuck Islam you pigfucking trash troll. @ItsJustMe7o7 @MzKeriEvans @ctbauza,"['fuck', 'fucking', 'trash']"
0,"RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;","['retard', 'trash']"
0,"RT @Honey_GotBunns: @1stBlocJeremiah lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;","['fuck', 'nigga', 'niggas']"
0,RT @Hoodrichnick: Why ya niggas be gassin these wack ass bitches ? &#128553;&#128553;,"['bitch', 'bitches', 'nigga', 'niggas']"
0,RT @Hype: African colored car I push niggerous whips,['nigger']
0,"RT @IAmNiaRich: Nigga screamed like a Lil bitch lol 

https://t.co/b1qBnDPxdv","['bitch', 'nigga']"
0,RT @Im_Thirst: That nigger made the shit out of my coffee.,"['shit', 'nigger']"
0,RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,"['fuck', 'nigga']"
0,RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,['trash']
0,RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,"['fuck', 'nigga', 'fag', 'faggot']"
0,RT @Isa__Lopez: @D_Lo520 but you're still a faggot,"['fag', 'faggot']"
0,RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,"['nigger', 'niggers']"
0,RT @Italian_Montana: &#8220;@arosati96: The bromance between pat and ant is real&#8221; fuck that faggot,"['fuck', 'fag', 'faggot']"
0,"RT @ItsSonGoku: When niggas ask me ""Where the hoes at?"" http://t.co/eg6gxgGzFC","['nigga', 'niggas']"
0,"RT @Ivan_splash: ""Did u call me a bitch?""
""I said you were ACTING like one""
""So you just called me one nigga""
""Shut up bitch""","['bitch', 'nigga']"
0,RT @JEN_JEN_2014: My old man has a white galaxy phone cuz he's a fag.,['fag']
0,RT @JHarmelink182: The fox says you're a cunt.,['cunt']
0,RT @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,"['bitch', 'nigga', 'niggas']"
0,RT @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a faggot&#8221;you're a Texas fan...,"['fag', 'faggot']"
0,RT @JaclynDeeter: Well maybe you're a whore you stupid ugly homeless bitch,"['bitch', 'whore', 'stupid']"
0,"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;","['fag', 'faggot']"
0,RT @JoeCaroselli1: Jameis Winston is a nigger,['nigger']
0,RT @Juicy_Squeaky: Any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;,['bitch']
0,RT @Kidd_BravO615: Nigga wanna bitch about a party y'all know my address knock at my door,"['bitch', 'nigga']"
0,RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes,['nigga']
0,"RT @KillAllSimps: Miley Cyrus pussy probably taste like wet dog, she has a negative ass, and the bitch looks like Justin Bieber, she so ove&#8230;","['bitch', 'pussy', 'kill']"
0,RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,['shit']
0,RT @KoolQueef: I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,"['nigger', 'asshole', 'dick']"
0,RT @Kriegsson: On Nigger Day we honor nigger traditions by not working.,['nigger']
0,"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches","['bitch', 'bitches', 'retard', 'stupid']"
0,RT @Lady_BlahBlah: furrybah *in my PayPay voice* RT @80sbaby4life: The hoes are for EVERYBODY my nigga!,['nigga']
0,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,"['fuck', 'fucked']"
0,RT @LuieSanches: PROUDLY a racist. u dumb nigger,"['nigger', 'dumb']"
0,RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;,"['nigger', 'niggers']"
0,RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him faggot. I want to laff,"['fag', 'faggot']"
0,"RT @MANIAC3X: @larryx2010 @FloydMayweather not gonna happen the coward nigger gets lit up. He knows it. ""PAC has to sign to TMT"" but why di&#8230;",['nigger']
0,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;","['nigga', 'niggas', 'pussy']"
0,RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,"['fag', 'faggot']"
0,"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.","['fuck', 'fucking', 'fag', 'faggot']"
0,"RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole","['asshole', 'fag', 'faggot']"
0,RT @Moisessp14: Look at u now u pregnant stupid bitch lol,"['bitch', 'stupid']"
0,"RT @MrzSixTrue: Ill break a Bitch down, like the pussy she is.","['bitch', 'pussy']"
0,RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;,"['fuck', 'fucked', 'nigga']"
0,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end","['nigger', 'niggers', 'nigga']"
0,RT @NRoth44: Wow the stupid nigger in LeBron really came out there,"['nigger', 'stupid']"
0,RT @NYTMinusContext: kill whitey,['kill']
0,RT @NateThaAlmighty: niggas talk more than bitches these days.,"['bitch', 'bitches', 'nigga', 'niggas']"
0,RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...,"['shit', 'bitch', 'nigga']"
0,RT @NoHoesNextDoor: If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,"['fag', 'faggot']"
0,RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,"['nigga', 'niggas']"
0,RT @No_ahhh23: Happy birthday faggot! &#128536; @wagggggie,"['fag', 'faggot']"
0,RT @Opatz1: Fuck michelle obama. That monkey doesnt belong in the white house,['fuck']
0,RT @PacDaGoat: I really hate attention seeking hoes. Hope they all die,"['hate', 'die']"
0,RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man,['nigga']
0,RT @PeterpandaCat: @savanigga Sav is a fag,"['nigga', 'fag']"
0,RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;,"['nigga', 'niggas', 'trash']"
0,RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,"['bitch', 'bitches', 'nigga', 'niggas']"
0,RT @Poochda63: I go to take the trash out and a darkskin nigga stole my damn garbage,"['nigga', 'trash']"
0,RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,"['shit', 'fag', 'faggot', 'hate']"
0,RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,"['nigga', 'niggas']"
0,RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,"['fuck', 'fucking', 'fag', 'faggot']"
0,"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;","['nigger', 'niggers']"
0,RT @RosieZaya1: Ur fucking white trash,"['fuck', 'fucking', 'trash']"
0,RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,"['fuck', 'fucking', 'shit', 'nigga']"
0,RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,['nigga']
0,"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox",['nigger']
0,RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,['retard']
0,"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",['nigger']
0,RT @SeanPrice: This nigger tattoo show is horrible,['nigger']
0,"RT @Seymor_Buccs: Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;","['nigga', 'niggas']"
0,"RT @Slanguage: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",['bitch']
0,"RT @SteveStfler: ur a faggot if you change your name to your bday just so you can get bday tweets. this aint FB nigga, fuck yo birthday","['fuck', 'nigga', 'fag', 'faggot']"
0,RT @SwaaggyyV: Fucking chinks in Clash of Clans always fuck me up. Bitch ass kamikaze faggots.,"['fuck', 'fucking', 'bitch', 'fag', 'faggot']"
0,RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,"['bitch', 'bitches', 'nigga']"
0,RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,['nigger']
0,RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,"['bitch', 'nigga']"
0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,['fag']
0,"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",['bitch']
0,RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,"['fag', 'faggot']"
0,"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",['nigger']
0,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;","['nigga', 'pussy']"
0,"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible","['nigger', 'niggers']"
0,RT @TopBlokeBill: Are you Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB,"['fuck', 'cunt']"
0,"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man.","['fuck', 'fag', 'faggot']"
0,RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..,"['fuck', 'nigga', 'niggas', 'pussy']"
0,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!","['shit', 'hate']"
0,RT @UNCLERUCKUS_BD: Being a nigger isn't a color it's a state of mind,['nigger']
0,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,['hate']
0,RT @VillageBae: I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,"['shit', 'bitch', 'fag', 'faggot', 'hate']"
0,RT @WaavyLee: His balls ashy RT @Yattabing: @Trelaire1st: Real women do this http://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh,"['fag', 'faggot']"
0,RT @Wayne__Da__Boss: I hate a bitch dat act like a nigga. &#128530;,"['bitch', 'nigga', 'hate']"
0,RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2,"['nigger', 'niggers']"
0,RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,['fag']
0,RT @XdalovelyTishai: Most of these niggas go broke for these hoes,"['nigga', 'niggas']"
0,RT @YABOYLILB: If I ride up to your bitch in these then... homie consider yourself a single nigga. http://t.co/dTJY9RHtdF,"['bitch', 'nigga']"
0,RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,"['bitch', 'kill']"
0,RT @_2kkz: This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,"['bitch', 'fag']"
0,"RT @_Cashhhhhh: Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on &#128514; , bitch I'm &#128128; http:/&#8230;","['bitch', 'nigga']"
0,RT @_ChickenGeorge: DEAD!!&#128128;&#8220;@TAkeme2CHINA: &#128553; RT @PEagles14: When ur fuckin and her pussy stank but u have really good friends........... ht&#8230;,"['fuck', 'pussy']"
0,RT @_CollegeHumor_: i fully support same-sex marriage but i'll never stop calling my friends faggots,"['fag', 'faggot']"
0,"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man","['fag', 'faggot']"
0,RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1,"['nigga', 'retard']"
0,RT @__bettyboo: You better pray I don't send your nudes out bitch,['bitch']
0,RT @_asslxrd_: my inner nigger is coming out,['nigger']
0,RT @_iHATEMOON: All these bitches &amp; niggaz with they imaginary haters .....,"['bitch', 'bitches', 'nigga', 'hate']"
0,"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;","['nigga', 'niggas', 'asshole', 'dick', 'pussy']"
0,RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,"['bitch', 'nigga', 'niggas']"
0,RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch &#128586;&#128566;,"['fuck', 'bitch', 'nigga']"
0,RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;,"['bitch', 'bitches', 'nigga', 'niggas']"
0,RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;,"['fuck', 'bitch', 'bitches', 'nigga', 'niggas']"
0,RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die,"['bitch', 'nigger', 'die']"
0,RT @anticvlum: @NoneShallPass97 trash eating trash,['trash']
0,"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",['cunt']
0,RT @bankheist: you're a retard @ShawnaCarr99,['retard']
0,RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,"['whore', 'fag', 'faggot', 'dumb', 'scum']"
0,"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho","['fuck', 'fucking']"
0,RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,['fag']
0,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?","['bitch', 'asshole', 'dick']"
0,RT @halfricannnnn: nigger,['nigger']
0,RT @harmon_lauren: Jenna's a faggot,"['fag', 'faggot']"
0,RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,"['fuck', 'fucking', 'nigger', 'fag', 'faggot', 'stupid']"
0,RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,"['bitch', 'nigga']"
0,RT @iceyy505: I HATE hoe ass people.,['hate']
0,RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,['nigga']
0,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX","['fuck', 'fucking']"
0,RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,"['fag', 'faggot']"
0,RT @jaymesshaylan: fuuck jalens a slow bitch!,['bitch']
0,"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;","['dick', 'hate']"
0,RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,['shit']
0,"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!","['bitch', 'nigga']"
0,RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.,"['fuck', 'nigger']"
0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.","['fuck', 'fucking', 'bitch', 'cunt']"
0,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1","['shit', 'nigger', 'niggers']"
0,RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,"['fuck', 'bitch', 'bitches', 'nigga', 'niggas']"
0,RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,['retard']
0,RT @markiiejay: You got niggas &amp; i got bitches,"['bitch', 'bitches', 'nigga', 'niggas']"
0,"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go","['bitch', 'bitches', 'dick']"
0,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,['fag']
0,RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,"['fag', 'faggot']"
0,RT @natal_mendoz: Whore slut cunt bitch nigga,"['bitch', 'nigga', 'cunt', 'whore', 'slut']"
0,RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,"['fuck', 'fucking', 'hate']"
0,RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,"['bitch', 'bitches']"
0,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,['nigga']
0,RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,"['bitch', 'bitches', 'nigga', 'niggas']"
0,RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,['nigger']
0,RT @salomanizor: Too many faggots on here that think they can address me by my first name,"['fag', 'faggot']"
0,"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar",['nigger']
0,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,"['fuck', 'cunt', 'kill']"
0,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,"['fuck', 'fag', 'faggot']"
0,RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,"['bitch', 'nigga']"
0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a",['trash']
0,"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13","['fuck', 'bitch', 'kill']"
0,"RT @ugIycutie: one, two, three, four, how many niggers are in my store?","['nigger', 'niggers']"
0,RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.,['retard']
0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;","['nigger', 'niggers']"
0,"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well.","['nigga', 'niggas']"
0,"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",['stupid']
0,RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,['nigga']
0,RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,"['fuck', 'fucking', 'die']"
0,"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;",['die']
0,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,"['fuck', 'shit', 'pussy']"
0,Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,['trash']
0,"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie","['fuck', 'nigger', 'die']"
0,"S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it.",['nigger']
0,"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;",['bitch']
0,STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,"['fag', 'faggot']"
0,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""","['fuck', 'nigger', 'niggers']"
0,"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX","['fag', 'faggot']"
0,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,"['fag', 'faggot', 'kill', 'stupid']"
0,Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,"['fuck', 'bitch', 'bitches', 'nigga', 'pussy']"
0,She got every niggah lookin like dam,['nigga']
0,Shoot that nigga an his shorty bitch .,"['bitch', 'nigga']"
0,Shut up faggot,"['fag', 'faggot']"
0,Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,"['fuck', 'fucking']"
0,Smh hate that hoe,['hate']
0,Smh u niggers &amp; ur music knowledge,"['nigger', 'niggers']"
0,So many bitches in one sentence #fixitjesus,"['bitch', 'bitches']"
0,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,"['nigger', 'niggers']"
0,Some niggas save hoes,"['nigga', 'niggas']"
0,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall","['fuck', 'fucking', 'bastard', 'fag', 'faggot', 'hate']"
0,"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship","['fuck', 'fucking', 'retard']"
0,Sonnen is a faggot,"['fag', 'faggot']"
0,"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.","['fuck', 'fag', 'faggot']"
0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,['trash']
0,"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;","['fuck', 'shit', 'nigga']"
0,Spics are half breed trash. No filthy native should be allowed to speak to any European.,['trash']
0,Stay home then bitch fuck u,"['fuck', 'bitch']"
0,"Still really confused re #humplayproblems i think lucricus
Is a fag dagger",['fag']
0,Stoni is a fuckin queer...,['fuck']
0,Stu a rape faced faggot man I'm sick of this nigga,"['nigga', 'fag', 'faggot']"
0,Stuck up serious bitches are possibly the worst type of girls. Ever.,"['bitch', 'bitches']"
0,Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS,['stupid']
0,Stupid white people making my posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde,"['stupid', 'trash']"
0,"Subtweet me one more time, you dirty chink whore",['whore']
0,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,"['fag', 'faggot', 'kill']"
0,That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,"['fuck', 'fucking', 'bitch', 'dumb']"
0,That fucking slutty beaner,"['fuck', 'fucking', 'slut']"
0,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,['kill']
0,That shade of faggot clashes with your eye color.,"['fag', 'faggot']"
0,That was my faggot rant for the night.,"['fag', 'faggot']"
0,The #midwest of the US is white trash.,['trash']
0,The #south of the US is white trash.,['trash']
0,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty","['nigger', 'niggers']"
0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,['trash']
0,The blacks in #California are typical niggers.,"['nigger', 'niggers']"
0,The fucking Royals bitch! Work!,"['fuck', 'fucking', 'bitch']"
0,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,['fag']
0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF","['bitch', 'bitches', 'nigger', 'niggers']"
0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,['trash']
0,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,['hate']
0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,['trash']
0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,"['fuck', 'fucking', 'bitch', 'bitches', 'die']"
0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,"['fuck', 'fucking', 'bitch', 'nigga', 'niggas']"
0,These niggas retarded... Lmfaoo,"['nigga', 'niggas', 'retard']"
0,These people are fags.,['fag']
0,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,"['bitch', 'slut', 'kill']"
0,Think it's okay to take my property and break it? Fuck you bitch,"['fuck', 'bitch']"
0,This girl is retarded,['retard']
0,This kid looks like a retard when he tries hiding his phone... so obvious,['retard']
0,This nigga jerry room smell like bad pussy!&#128530;,"['nigga', 'pussy']"
0,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,"['fuck', 'bitch', 'nigga']"
0,This niggah know wassup,['nigga']
0,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,"['fuck', 'bitch', 'nigga']"
0,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,"['nigga', 'niggas']"
